date,gdi,comp,wages,supp,topi,subsidies,nos,nos_priv,interest,bctp,prop,rental,cprof,ctax,cprof_at,gov_ent,cfc,topi_net,ucap,ni,lab_net,cap_net,prop_net,capmax_net,labmax_net,c_comp,c_wages,c_supp,c_ucap,c_prop,c_cfc,c_topi,c_ctax,c_rent,lab_gross
2000-03-01,10156063,5756349,4758656,997693,698550,45067,2267262,2252413,556201,81004,720561,179830,714817,243310,471508,14849,1478970,653483,1288543,7765453,74.12766518579149,16.593275369769156,9.279059444439365,25.87233481420852,83.40672463023084,56.678941436263244,46.85532179152492,9.82361964473832,12.687426220180004,7.094885094745868,14.562434281866901,6.434412626231247,2.395711802890549,1.770666448209311,56.678941436263244
2000-06-01,10287356,5799292,4786604,1012688,707315,45472,2320088,2306469,592167,84301,750678,180202,699121,241710,457411,13619,1506133,661843,1314081,7864051,73.74433355022748,16.70997555839859,9.545690891373924,26.255666449772516,83.2900244416014,56.373007797144375,46.529001232192215,9.84400656495216,12.773748667782082,7.297093636110192,14.64062291613122,6.4335578549046035,2.3495833137299806,1.7516843006113525,56.373007797144375
2000-09-01,10442351,5911457,4878790,1032667,711260,45819,2340491,2330398,623329,86337,760290,182853,677589,222794,454795,10093,1524963,665441,1347314,8019061,73.71757117198635,16.801393579622353,9.481035248391303,26.282428828013654,83.19860642037764,56.61040315538139,46.72118376407765,9.88921939130374,12.902401001460303,7.2808316824439245,14.603636671473694,6.372520900705215,2.133561685486343,1.7510711907692051,56.61040315538139
2000-12-01,10501081,5951419,4905668,1045751,717097,47002,2344723,2337470,643246,89039,782708,191016,631460,225979,405481,7253,1534844,670095,1328782,8062909,73.81230521143175,16.480181036397656,9.707513752170588,26.187694788568244,83.51981896360235,56.674346193501414,46.71583811228577,9.958508081215639,12.653763931541905,7.453594539457414,14.616057146878498,6.3812001831049585,2.151959403036697,1.819012728308638,56.674346193501414
2001-03-01,10679421,6057905,4987238,1070666,724180,55232,2386125,2379878,651572,98571,809975,197126,622634,188597,434036,6247,1566444,668948,1381305,8249185,73.43640614194008,16.74474508693889,9.818848771121026,26.563593858059917,83.25525491306111,56.72503219041557,46.69951676219151,10.025506064420533,12.93426862748458,7.5844467598009295,14.667873848217052,6.2638976401435995,1.7659852533203813,1.8458491335813056,56.72503219041557
2001-06-01,10732106,6048790,4969261,1079529,724146,62013,2427164,2422622,654057,100197,827759,202604,638004,182690,455315,4542,1594020,662133,1412173,8288722,72.97614758945952,17.037282707756393,9.986569702784097,27.023852410540492,82.96271729224361,56.36163116540221,46.30275735256435,10.058873812837852,13.158395938318165,7.7129223285718576,14.852816399688933,6.16964647945147,1.702275396832644,1.887830776177574,56.36163116540221
2001-09-01,10718673,6032702,4944066,1088636,725338,71162,2420215,2411059,632554,100466,845551,204794,627694,162829,464865,9156,1611579,654176,1402679,8280932,72.85051972410835,16.938661010620542,10.210819265271107,27.14948027589165,83.06133898937945,56.282172242776696,46.12572843671973,10.156443806056963,13.086312083594676,7.888579117956112,15.035247366908198,6.103143551445221,1.5191152860060195,1.9106283025893225,56.282172242776696
2001-12-01,10664415,6045976,4945952,1100024,737095,46433,2301785,2299099,570216,97665,840938,205078,585201,146475,438727,2686,1625991,690662,1311686,8198600,73.74400507403703,15.998902251603932,10.257092674359036,26.25599492596297,84.00109774839606,56.69299253639323,46.37809012496231,10.314902411430912,12.299652629797322,7.885458320967442,15.246884146950395,6.476323361384567,1.3734930608008034,1.9230121858536076,56.69299253639323
2002-03-01,10826772,6068740,4953879,1114861,744026,42574,2419050,2414475,547920,87839,859745,207315,711657,147364,564293,4575,1637530,701452,1407367,8335852,72.80287605874001,16.883301191048016,10.313822750211976,27.197123941259992,83.11669880895198,56.05308766084665,45.75582639035901,10.29726127048764,12.998952965851688,7.940917200436104,15.12482206146024,6.478865538130848,1.3611074473536526,1.9148366659979539,56.05308766084665
2002-06-01,10967337,6137268,5006446,1130822,751293,39822,2469347,2463834,553025,81552,864434,208855,755968,153672,602296,5513,1649251,711471,1445728,8447430,72.65248720616803,17.114412312383767,10.233100481448204,27.34751279383197,82.88558768761624,55.95950958742309,45.64869302365743,10.31081656376566,13.182124338843604,7.881895121851366,15.037843735448268,6.4871809811260475,1.4011787911687221,1.904336485693838,55.95950958742309
2002-09-01,11051742,6165291,5020511,1144780,768491,41333,2494890,2484465,547821,77463,873009,207677,778494,161806,616688,10424,1664403,727158,1449649,8487949,72.63581579012786,17.07890799061116,10.285276219260979,27.36418420987214,82.92109200938884,55.78569423716189,45.427327203259,10.35836703390289,13.116927630051444,7.899288637031158,15.060096408330923,6.579578133474342,1.4640768848928973,1.8791336243643761,55.78569423716189
2002-12-01,11197272,6202172,5035549,1166623,776312,41856,2579903,2570123,552417,76168,883355,209946,848237,179853,668384,9780,1680740,734456,1506915,8592442,72.18171504678182,17.53768020779192,10.28060474542627,27.81828495321819,82.46231979220808,55.39002714232538,44.97121263107657,10.418814511248812,13.457876168409591,7.889019754097248,15.010263214111436,6.559240500721962,1.6062215868293634,1.8749745473718955,55.39002714232538
2003-03-01,11245795,6221885,5035694,1186191,788612,47120,2587390,2580310,544685,77822,876295,218701,862807,199942,662865,7080,1695027,741492,1504073,8602253,72.32855160153973,17.4846403610775,10.186808037382765,27.671448398460264,82.5153596389225,55.326324194954644,44.778461638327926,10.547862556626722,13.374536882452508,7.792201440627363,15.07254044734054,6.593504505461819,1.777926771740015,1.9447357879100589,55.326324194954644
2003-06-01,11377023,6315763,5109829,1205935,799992,57140,2609614,2603942,521359,75585,892397,223194,891407,196456,694951,5672,1708794,742852,1515089,8723249,72.40149857008552,17.36840252983722,10.230098900077254,27.598501429914474,82.63159747016277,55.51331837863033,44.9135859178627,10.599741250413222,13.317095342076746,7.843853352498277,15.01969364041894,6.5294058032580224,1.726778613350786,1.9617961570438944,55.51331837863033
2003-09-01,11565399,6402369,5177406,1224963,812991,45922,2670249,2666035,515709,75740,905261,227513,941813,217650,724163,4214,1725713,767069,1543125,8850755,72.33698142135897,17.43495328929566,10.228065289345372,27.66301857864103,82.56504671070434,55.35796041277953,44.76634139470674,10.591619018072787,13.342600631417904,7.827321824348646,14.921344261447443,6.632447354388725,1.881906538633038,1.96718677842416,55.35796041277953
2003-12-01,11734357,6509165,5264906,1244258,820869,46047,2703513,2699996,493336,75042,916086,238980,976552,241006,735546,3517,1746857,774822,1542904,8968155,72.58087087031836,17.204252156658754,10.214876973022879,27.419129129681636,82.79574784334125,55.470998538735444,44.86744352502655,10.603546491725112,13.148602859108514,7.806870031310621,14.886687016595797,6.603020514886329,2.053849222415851,2.0365836832814956,55.470998538735444
2004-03-01,11916004,6550843,5283996,1266847,847322,44242,2788094,2786093,451682,80273,946564,243000,1064574,251408,813166,2001,1773987,803080,1588121,9085528,72.10195158718349,17.479677570747675,10.418370842068837,27.898048412816514,82.52032242925232,54.97516617147829,44.34369105616279,10.631475115315503,13.327630638593273,7.943636138423586,14.887432061956341,6.7395076403129774,2.1098348070376614,2.0392742399213697,54.97516617147829
2004-06-01,12148492,6678479,5390750,1287728,859898,43662,2850168,2849023,449415,79672,963037,243418,1113482,271582,841900,1145,1803609,816236,1614405,9255921,72.15358687698394,17.441862349516597,10.404550773499471,27.846413123016067,82.5581376504834,54.97372842654051,44.3738202239422,10.599899971123987,13.288933309582786,7.927214340677016,14.846361177996412,6.718825678117087,2.235520260457018,2.003689017534028,54.97372842654051
2004-09-01,12376076,6813400,5502469,1310931,871333,45378,2901575,2902086,458651,78496,964199,241800,1158940,292736,866204,-511,1835146,825955,1645151,9422750,72.3079780318909,17.459351038709507,10.23267092939959,27.6920219681091,82.5406489612905,55.052990948019385,44.46053013895519,10.592460809064198,13.292993675863011,7.790829662002722,14.828173324081074,6.67380355453538,2.3653377694189985,1.953769514666846,55.052990948019385
2004-12-01,12540611,6874482,5546092,1328391,893838,52263,2949941,2951155,476402,89409,977780,242912,1164652,298320,866332,-1215,1874613,841575,1675055,9527317,72.15548721639051,17.58160245953819,10.2629103240713,27.84451278360949,82.41839754046181,54.81775967694078,44.225054106215396,10.59271354481851,13.357044565053489,7.7969087790060625,14.948338641554228,6.710797424463609,2.3788314620396087,1.9370029099858053,54.81775967694078
2005-03-01,12750057,6937715,5586072,1351642,915059,56729,3042411,3044498,511613,84154,957110,233687,1257935,375747,882188,-2086,1911601,858330,1711642,9606467,72.21921441045912,17.817601413714325,9.963184175826555,27.78078558954088,82.18239858628567,54.41320772134587,43.81213354575591,10.601066332487768,13.424583121471535,7.506711538622925,14.992881992605994,6.731969904134546,2.947022119195232,1.832831021853471,54.41320772134587
2005-06-01,12964763,7017127,5649387,1367740,937317,60694,3122044,3124988,556532,96497,963936,231156,1276867,363962,912905,-2943,1948969,876623,1797090,9778153,71.76331767359336,18.378624265748346,9.858058060658285,28.236682326406633,81.62137573425166,54.124606828524364,43.574934613151044,10.549672215373317,13.861340928484385,7.435045283897592,15.032816257420208,6.761581372524897,2.807317033099641,1.7829558473224694,54.124606828524364
2005-09-01,13180576,7134214,5749835,1384379,952103,61986,3166569,3171011,590198,92038,988041,213554,1287181,370249,916932,-4442,1989675,890117,1812722,9934977,71.80906407735016,18.245860055841096,9.94507586680875,28.190935922649846,81.75413994415891,54.12672405212033,43.623548773589256,10.503175278531074,13.75298014290119,7.496189847848835,15.09550872435317,6.753248112980798,2.8090502266365296,1.6202175079450245,54.12672405212033
2005-12-01,13489392,7221831,5826679,1395152,965272,64234,3332563,3336888,638176,89876,1007478,206026,1395332,409037,986295,-4326,2033960,901038,1920373,10149682,71.15327357054142,18.92052381542594,9.926202614032636,28.846726429458577,81.07947618457406,53.537112717904556,43.194526484218116,10.34258623368644,14.236171652510357,7.468668713904971,15.078218499395673,6.679604240131801,3.032286406978165,1.5273186515745112,53.537112717904556
2006-03-01,13795893,7391390,5983062,1408329,981844,55729,3407960,3410282,644154,76709,1049502,194509,1445408,421381,1024028,-2322,2070428,926115,1939400,10380292,71.2059930491358,18.68348212169754,10.110524829166655,28.794006950864194,81.31651787830246,53.5767420057549,43.368428560586835,10.208320693702104,14.057806913985198,7.607350970321384,15.007567831962744,6.7129761009309075,3.0543945216159623,1.4099051072663438,53.5767420057549
2006-06-01,13973084,7439589,6024190,1415399,991688,51546,3486258,3491025,726186,76301,1052043,183436,1453058,432634,1020424,-4767,2107094,940142,2006347,10497979,70.86686875635777,19.11174522258046,10.021386021061769,29.13313124364223,80.88825477741953,53.242283521662074,43.112816039751856,10.129467481910222,14.358655540895624,7.529068028217679,15.079663158111694,6.728235513362691,3.0961955141756823,1.3127810582116304,53.242283521662074
2006-09-01,14125037,7498469,6073028,1425441,1004102,49886,3531244,3538419,723389,82700,1048750,177791,1505789,451289,1054500,-7175,2141108,954216,2038380,10585599,70.83651099951925,19.256161129851982,9.907327870628766,29.163489000480748,80.74383887014802,53.08636713659582,42.99477587209152,10.091591264504299,14.430971048075838,7.424759312134899,15.158247019105154,6.755493808617988,3.194958002587887,1.2586940480226707,53.08636713659582
2006-12-01,14207487,7635573,6192991,1442582,1010524,48708,3432068,3441424,714650,83562,1053184,168742,1421286,415282,1006004,-9356,2178031,961816,1972958,10661715,71.6167427097798,18.505071651230594,9.8781856389896,28.383257290220193,81.4949283487694,53.74330449853658,43.58962989021211,10.15367460832447,13.886748585446533,7.412880265172863,15.330163596137727,6.769782720899199,2.922979975276416,1.1876977258539811,53.74330449853658
2007-03-01,14341982,7816971,6354735,1462236,1025852,49499,3333983,3345859,752060,97820,1017222,162476,1316281,418619,897662,-11876,2214675,976353,1910018,10744211,72.75518881749437,17.777182521825008,9.46762866068062,27.24481118250563,82.22281747817499,54.50411944457886,44.30862484697025,10.195494597608615,13.317671155911366,7.092618021693236,15.441903357569407,6.807657407462929,2.918836462073373,1.1328699199315688,54.50411944457886
2007-06-01,14511372,7856222,6381396,1474826,1033080,58181,3439323,3451586,830011,95081,998504,180253,1347737,413306,934431,-12263,2240928,974899,2039776,10894502,72.11180465155728,18.7229852268603,9.165210121582428,27.88819534844273,81.2770147731397,54.138381953133035,43.97513894620026,10.16324300693277,14.056396597096402,6.880838007598454,15.442564631380135,6.7181724787980075,2.848152469663103,1.242149949708408,54.138381953133035
2007-09-01,14465128,7895385,6407743,1487643,1035796,55913,3324258,3336507,828140,98480,987098,193632,1229157,376508,852649,-12249,2265601,979883,1972901,10855384,72.73243397009263,18.174400831882135,9.093165198025238,27.26756602990737,81.82559916811786,54.58219934175487,44.29786587439807,10.284340380534482,13.639015154238525,6.823983859665812,15.6625022606091,6.774105282718549,2.60286670121412,1.338612420159711,54.58219934175487
2007-12-01,14529241,7988896,6485268,1503628,1052587,54744,3252706,3267802,843819,97608,978763,208675,1138936,358695,780242,-15096,2289796,997843,1930344,10898003,73.30605432940328,17.712823165858918,8.981122504737794,26.693945670596715,82.28717683414108,54.9849506935703,44.63597238148916,10.348978312081133,13.285924571008216,6.736504680457844,15.759914781508545,6.867826061939505,2.4687800278073713,1.4362415765558572,54.9849506935703
2008-03-01,14574086,8067816,6552340,1515476,1045748,51941,3192668,3208771,828794,111964,964960,249248,1053805,297984,755821,-16103,2319795,993807,1945827,10978603,73.48672686315372,17.723812401268177,8.789460735578105,26.513273136846284,82.27618759873182,55.35726905961719,44.95883995744227,10.398429102174916,13.351279798952744,6.621067008936272,15.917258893628047,6.8190005191406176,2.0446153535803204,1.7102135941835392,55.35726905961719
2008-06-01,14617898,8066295,6544069,1522226,1054693,51660,3201371,3218489,837486,105541,967537,280963,1026962,285230,741732,-17118,2347200,1003033,1965722,10999554,73.33292786234787,17.870924584760438,8.79614755289169,26.667072137652127,82.12907541523957,55.18095009282457,44.767510349299194,10.413439743525368,13.447364320095817,6.618851766512531,16.05702817190269,6.861677376596827,1.951238132869719,1.9220478895118847,55.18095009282457
2008-09-01,14711004,8085250,6558017,1527232,1058494,52000,3243221,3260309,884027,105628,957217,305248,1008189,270650,737539,-17088,2376040,1006494,2032442,11074909,73.00511453412393,18.35177155857443,8.64311390730163,26.994885465876063,81.64822844142557,54.96055877627387,44.5789899859996,10.381561992641698,13.815793945810904,6.506809460455588,16.1514469032841,6.841776400849324,1.8397792563988156,2.074963748225478,54.96055877627387
2008-12-01,14411662,8055357,6529371,1525986,1040028,54626,2978088,2994690,856801,127991,951502,325642,732754,169810,562945,-16602,2392814,985402,1873379,10880238,74.03658817022202,17.218180337599232,8.745231492178755,25.96341182977799,82.78181966240076,55.89471221292867,45.30616246759048,10.588549745338184,12.999048964650989,6.602305827044792,16.603317507723954,6.837531993187184,1.1782818664495462,2.2595728376088755,55.89471221292867
2009-03-01,14162551,7739385,6234589,1504796,1015911,55357,3075172,3090781,776050,120888,913805,326526,953512,171977,781535,-15610,2387440,960554,2004999,10658189,72.61444697593559,18.811816904354014,8.573736119710393,27.385553024064407,81.18818309564598,54.646828809301375,44.02165259634369,10.62517621295768,14.157046989627787,6.452262731481073,16.857415023606976,6.782351569290024,1.2143080720415411,2.305559217403701,54.646828809301375
2009-06-01,14188354,7770265,6262793,1507472,1017312,55465,3087187,3101428,719411,140736,902034,335906,1003340,195331,808009,-14241,2369055,961847,2004062,10676361,72.78008864630935,18.77102132458803,8.448890029102612,27.219911353690645,81.22897867541197,54.765091144469615,44.14037738274644,10.624713761723172,14.124696916922145,6.357566212402087,16.697179954771357,6.779130264158901,1.3766995100347792,2.3674768757531703,54.765091144469615
2009-09-01,14263641,7754474,6245162,1509312,1028752,67069,3188502,3202064,669740,118224,935014,355890,1123196,206414,916782,-13562,2358981,961683,2060636,10750124,72.13380980535666,19.168485870488563,8.697704324154772,27.866190194643337,80.83151412951143,54.365319486097555,43.78378564070702,10.581533845390528,14.446774144133325,6.555226677396045,16.538421010455885,6.742198573281534,1.447134010173139,2.4950852310430416,54.365319486097555
2009-12-01,14530841,7804640,6286581,1518059,1045298,55499,3366773,3381583,659758,120622,1001652,372046,1227505,242010,985495,-14810,2369629,989799,2137921,10944213,71.31293954165548,19.53471665801826,9.152343800326255,28.687060458344515,80.46528334198175,53.71086229627039,43.26371061385917,10.447151682411224,14.712988738917451,6.893283052233522,16.30758329817249,6.811711724049558,1.665492038623229,2.560388624443692,53.71086229627039
2010-03-01,14652508,7774624,6240243,1534381,1044645,54794,3513481,3529764,646243,126022,1057125,404881,1295493,256340,1039153,-16282,2374551,989851,2216299,11048048,70.37101938731621,20.060548252505782,9.568432360178015,29.628980612683797,79.93945174749422,53.060022215991964,42.5882244868933,10.471797729098663,15.125731376498821,7.2146352010181465,16.20576491068969,6.7555056103705935,1.7494615938786726,2.763219784626632,53.060022215991964
2010-06-01,14865717,7918168,6368230,1549938,1062140,55491,3558175,3576630,621600,122725,1103464,428875,1299966,262247,1037719,-18455,2382725,1006649,2210919,11232551,70.49305184548015,19.683142324481768,9.823805830038074,29.50694815451984,80.31685767551824,53.264622217683815,42.838364271296165,10.426257946387652,14.872602512209804,7.422877752886053,16.028322078242173,6.771614177775616,1.764105962732911,2.8849937073334573,53.264622217683815
2010-09-01,15136173,7990231,6430527,1559704,1069075,56001,3741094,3760651,584241,129358,1128991,442603,1475458,279180,1196278,-19556,2391773,1013074,2352480,11471702,69.65166110486483,20.506808841443057,9.84153005369212,30.34833889513518,79.49319115855694,52.78897776868697,42.48449723718142,10.304480531505552,15.542105656429799,7.458893341137156,15.80170231933792,6.693065677830188,1.8444556626037507,2.9241407322709643,52.78897776868697
2010-12-01,15263709,8048854,6481441,1567413,1076434,56948,3782853,3802743,588956,127205,1144435,458324,1483823,291302,1192521,-19889,2412516,1019486,2367006,11560295,69.62498794364677,20.475307939806033,9.899704116547198,30.375012056353235,79.52469206019397,52.73196704680363,42.46308023823043,10.268886808573198,15.507410420363753,7.497751693248345,15.805568620313712,6.679149871109309,1.9084614362079362,3.0027039954705637,52.73196704680363
2011-03-01,15358947,8177679,6584872,1592807,1091504,58877,3711409,3730891,591599,145512,1181207,489126,1323447,285121,1038326,-19482,2437233,1032627,2264563,11623449,70.35501252683261,19.48271119871563,10.162276274451758,29.644987473167387,80.51728880128437,53.24374776473934,42.87319957546569,10.370548189273652,14.74425948601815,7.690676971539781,15.868490203136973,6.723292944496781,1.8563837742261888,3.184632383977886,53.24374776473934
2011-06-01,15573082,8214104,6615890,1598214,1105484,59902,3849809,3868118,580475,130516,1211868,501353,1443907,285113,1158794,-18309,2463587,1045582,2371138,11797110,69.62810383220976,20.099312458729298,10.272583709060948,30.371896167790247,79.9006875412707,52.745525901680864,42.48285599472217,10.262669906958687,15.22587500663003,7.781812232158027,15.819521145525336,6.714033869467842,1.8308065160126943,3.2193563226598307,52.745525901680864
2011-09-01,15700283,8295333,6689659,1605674,1103878,60169,3873665,3891209,553859,128038,1252105,510060,1447146,256380,1190766,-17544,2487576,1043709,2382723,11930161,69.53244805329953,19.97226189990227,10.495290046798194,30.467551946700468,80.02773810009772,52.8355635372942,42.60852495461388,10.227038582680326,15.176306057667878,7.975047328764711,15.844147522691152,6.647708197361792,1.6329641956135441,3.248731248984493,52.8355635372942
2011-12-01,15863772,8248936,6645660,1603276,1114028,61083,4052834,4068864,573640,116422,1268165,525626,1585011,296439,1288572,-16031,2509057,1052945,2504260,12021361,68.61898582032434,20.83175108043091,10.549263099244753,31.381014179675663,79.1682489195691,51.998578900402755,41.8920544243828,10.106524476019953,15.78603121628324,7.994094973124929,15.816269926219313,6.637418893816679,1.8686539367812396,3.313373389380533,51.998578900402755
2012-03-01,16274824,8464321,6844206,1620114,1130876,58394,4199752,4214397,621629,108356,1297683,526776,1659954,319888,1340066,-14645,2538270,1072482,2596827,12358831,68.4880390386437,21.011914476377257,10.500046484979041,31.511960961356298,78.98808552362274,52.008679172198725,42.053947864505325,9.954725163233716,15.956098818641603,7.973560881518596,15.596297692681654,6.5898224152838765,1.9655389207281135,3.236753896693445,52.008679172198725
2012-06-01,16379664,8512111,6884319,1627792,1133897,58058,4227820,4241789,640974,97100,1308658,532464,1662593,334239,1328354,-13969,2563894,1075839,2598892,12419661,68.53738600433618,20.92562751914082,10.53698647652299,31.462613995663812,79.07437248085918,51.9675556226306,42.02967167092072,9.937883951709876,15.866576994497567,7.989528967138765,15.652909607913813,6.568138394047644,2.040572993438693,3.2507626530068015,51.9675556226306
2012-09-01,16329290,8554266,6914235,1640032,1131325,56306,4109857,4123002,569003,86507,1286792,536081,1644617,341719,1302898,-13145,2590148,1075019,2494489,12335547,69.34646675984453,20.221956918489305,10.431576321666157,30.65353324015546,79.77804308151069,52.38602535688937,42.342532957648494,10.043498523205846,15.276163262456604,7.880269136012649,15.861975627844199,6.583378701707177,2.092675186735002,3.28294126688913,52.38602535688937
2012-12-01,16646696,8770786,7101772,1669014,1148362,59391,4177028,4189852,608263,90166,1306555,542554,1642314,342509,1299805,-12824,2609909,1088971,2540788,12618129,69.5094019089518,20.136012240800518,10.354585850247688,30.490598091048206,79.86398775919949,52.68784868781168,42.661751016538055,10.026097671273627,15.263016757199146,7.848734667828379,15.678240294650662,6.54166448405137,2.0575194020483103,3.2592293389631193,52.68784868781168
2013-03-01,16711465,8740945,7052213,1688733,1175409,59388,4221287,4233938,562264,96964,1339638,562280,1672790,360544,1312246,-12650,2633212,1116021,2533754,12614337,69.29373299603459,20.086303386376944,10.619963617588462,30.706267003965408,79.91369661362306,52.305079177678316,42.199849025803545,10.105236135790609,15.16177067659837,8.016281038197429,15.75691897748043,6.678175731451431,2.1574649499609997,3.364636194373144,52.305079177678316
2013-06-01,16848772,8828114,7111514,1716599,1179354,60106,4237058,4251035,543393,101653,1364139,576295,1665555,357162,1308393,-13977,2664353,1119248,2529734,12721987,69.39257208799224,19.88473970300394,10.72268820900383,30.607427912007772,80.11526029699606,52.39618649952649,42.20790690265142,10.188273661724427,15.014352381289271,8.09637046545588,15.813336425942495,6.642905488898538,2.119810274600428,3.4203976408488406,52.39618649952649
2013-09-01,16946988,8854208,7121511,1732697,1190191,59966,4267781,4282002,551903,102272,1363124,588613,1676090,364320,1311771,-14221,2694774,1130225,2554559,12771891,69.3257404091532,20.00141560869882,10.672843982147985,30.674259590846805,79.99858439130118,52.24649949595763,42.02228148152344,10.224218014434188,15.07382314780656,8.043458814038223,15.90119731010608,6.669179207538236,2.149762541874698,3.473260263121683,52.24649949595763
2013-12-01,17134661,8951284,7205135,1746150,1198340,59420,4310382,4324107,553427,128309,1340054,587559,1714757,367645,1347112,-13725,2734074,1138920,2616407,12907745,69.34816267287586,20.270054916641133,10.381782410483009,30.65183732712414,79.72994508335887,52.24080009519885,42.05005865012445,10.190747281198036,15.26967472540017,7.8207208184626476,15.956393884886314,6.646877927727896,2.145621672935344,3.4290669654917596,52.24080009519885
2014-03-01,17313351,9123341,7367727,1755614,1215936,58698,4258046,4268360,559952,113706,1349446,594956,1650300,403576,1246724,-10315,2774727,1157238,2515338,12988125,70.24371108223859,19.366444348202684,10.389844569558731,29.756288917761417,80.63355565179731,52.6954083007963,42.55517606037098,10.140232240425323,14.52831401616013,7.794250806790667,16.026516183955376,6.684078662761473,2.3310103283876127,3.436400036018446,52.6954083007963
2014-06-01,17652741,9181919,7418852,1763067,1234846,58475,4492656,4501610,575304,118343,1376742,599082,1832139,425035,1407104,-8953,2801795,1176371,2699833,13258494,69.2531067253943,20.363044249218653,10.383849025387047,30.746893274605696,79.63695575078135,52.01412630480445,42.02662917900398,9.987497125800463,15.294129110034527,7.799026791363449,15.871727795700396,6.663956605945785,2.407756393185625,3.393705260843061,52.01412630480445
2014-09-01,17928908,9290227,7512630,1777597,1245624,58183,4613211,4621010,596602,177269,1381932,600292,1864915,397515,1467400,-7799,2838028,1187441,2841563,13513722,68.74661917715933,21.02724179171364,10.226139031127028,31.253380822840665,78.97275820828636,51.817026446897934,41.902328909267645,9.914697537630289,15.849057845575425,7.707842552374077,15.829341084242275,6.623052558471492,2.2171735166469704,3.3481793760110765,51.817026446897934
2014-12-01,18101313,9443131,7643904,1799227,1254442,57002,4596551,4603383,614913,132579,1371742,599679,1884470,401432,1483038,-6831,2864191,1197440,2830209,13645082,69.20538110360934,20.741604924030504,10.053013972360151,30.794618896390656,79.2583950759695,52.168210118238385,42.228450499695796,9.939759618542588,15.635379599258904,7.5781353540486265,15.823111837246282,6.615210730845878,2.21769547877549,3.312903323642876,52.168210118238385
2015-03-01,18212948,9573603,7755938,1817665,1259103,55995,4545031,4549484,632318,124316,1356127,588811,1847912,413740,1434172,-4454,2891206,1203108,2779617,13709347,69.83266963772965,20.27534207136197,9.891988290908385,30.167330362270356,79.72465792863802,52.56481817221462,42.5847479496455,9.98007022256913,15.26176322471244,7.445949991182098,15.874453712820133,6.605783973028419,2.2716805648377187,3.2329252793122785,52.56481817221462
2015-06-01,18381066,9676041,7840672,1835369,1270870,56442,4577734,4581303,672871,133690,1339920,603074,1831749,419419,1412330,-3569,2912862,1214428,2821965,13837926,69.92406954626004,20.39297651974725,9.68295393399271,30.07593045373996,79.60702348025275,52.64134843974773,42.656242026441774,9.985106413305953,15.352564426894501,7.289675147241188,15.847078727642891,6.606950869987627,2.2817991078428204,3.2809522581552124,52.64134843974773
2015-09-01,18460774,9762001,7913262,1848739,1275845,57676,4543779,4545948,673226,135027,1352322,606368,1779005,391381,1387624,-2169,2936825,1218169,2802245,13916568,70.14661229693988,20.136034976439593,9.717352726620529,29.853387703060122,79.86396502356041,52.879695076706966,42.86527747969831,10.014417597008663,15.179455639292264,7.325380831811278,15.908460826182043,6.598688657366154,2.120068205157595,3.284629344360101,52.879695076706966
2015-12-01,18497179,9826496,7968523,1857973,1287997,58654,4490480,4491675,666352,222603,1342520,607153,1653046,359961,1293086,-1195,2950860,1229343,2789194,13958210,70.39939934991665,19.982461934589033,9.618138715494322,29.600600650083354,80.01753806541096,53.1242953317368,43.07966636426019,10.044628967476608,15.079023671663663,7.257971607454304,15.953027215663534,6.6461107393727445,1.9460318786989086,3.2824086310674727,53.1242953317368
2016-03-01,18592063,9862415,8003469,1858946,1292489,60689,4536416,4536856,669733,161419,1335886,611984,1757834,374566,1383268,-440,2961432,1231800,2826404,14024705,70.32172869233257,20.153037087054592,9.52523422061284,29.678271307667433,79.8469629129454,53.046372530041445,43.04777258984116,9.998599940200288,15.202207522640172,7.185248888194925,15.928474424812352,6.625407842045286,2.014655393540781,3.2916411696754686,53.046372530041445
2016-06-01,18630413,9916161,8050156,1866004,1297521,62380,4484193,4486714,658738,166165,1333965,619124,1708721,378423,1330297,-2521,2994919,1235141,2774324,14024450,70.70623803429011,19.78205205908253,9.511709906627354,29.293761965709884,80.21794794091747,53.22566386477852,43.20975600487225,10.015902492338737,14.891371436585974,7.160147228083457,16.075429997177196,6.629702733911481,2.031211009653946,3.323189883122827,53.22566386477852
2016-09-01,18800880,10009604,8130424,1879180,1320127,62998,4513903,4516557,662073,147747,1355867,619876,1730994,386504,1344491,-2655,3020245,1257129,2774187,14139658,70.79099084291855,19.619901697763837,9.589107459317615,29.20900915708145,80.38009830223616,53.24008237912268,43.244911940292155,9.995170438830522,14.755623141044461,7.211720940721924,16.064381028973113,6.686543395841046,2.055776112607495,3.2970584355625907,53.24008237912268
2016-12-01,18984656,10120203,8224858,1895345,1326366,60924,4543172,4546174,676354,174717,1371136,623910,1700056,364643,1335413,-3001,3055839,1265442,2810394,14301733,70.76207477793076,19.650723447291316,9.587201774777924,29.23792522206924,80.34927655270869,53.30727614974957,43.32371363484279,9.983562514906776,14.80350236527857,7.222337871173436,16.09636224116992,6.6656040541371935,1.9207248211397667,3.2863908621783824,53.30727614974957
